lbo_rank,ticker,company,sector,sub_industry,cik,sec_company_title,fetch_success,error,year,filed,revenue,gross_profit,operating_income,depreciation_amortization,ebit,ebitda,interest_expense,operating_cash_flow,capex,fcf,free_cash_flow,total_debt,cash,net_debt,current_assets,current_liabilities,fcf_margin,fcf_conversion,fcf_to_debt,debt_to_ebitda,net_debt_to_ebitda,interest_coverage,cash_interest_coverage,current_ratio,capex_to_revenue,capex_to_ebitda,usable_metric_count,revenue_concept,debt_concept,fcf_score,fcf_margin_score,fcf_conversion_score,fcf_to_debt_score,debt_to_ebitda_score,net_debt_to_ebitda_score,interest_coverage_score,cash_interest_coverage_score,capex_to_revenue_score,capex_to_ebitda_score,cash_flow_strength_score,deleveraging_capacity_score,leverage_score,coverage_score,capex_burden_score,lbo_financial_score,financial_feasibility_score,missing_critical_data,pass_fcf_filter,pass_interest_coverage_filter,pass_debt_to_ebitda_filter,pass_current_ratio_filter,pass_capex_to_ebitda_filter,pass_hard_filters,financial_red_flag,lbo_rating,lbo_status
317,BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,14272,BRISTOL MYERS SQUIBB CO,True,,2025.0,2026-02-11,45006000000.0,4096000000.0,,9760000000.0,,,1334000000.0,13860000000.0,1209000000.0,12651000000.0,12651000000.0,2046000000.0,10346000000.0,-8300000000.0,29780000000.0,23774000000.0,0.2810958538861485,,6.183284457478006,,,,10.389805097451276,1.2526289223521494,0.0268630849220103,,14,Revenues,DebtCurrent,5.0,5.0,,5.0,,,,5.0,4.0,,5.0,5.0,,5.0,4.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
318,BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",True,,2025.0,2025-08-05,6060900000.0,221100000.0,936400000.0,32800000.0,936400000.0,969200000.0,,823300000.0,38400000.0,784900000.0,784900000.0,3355100000.0,304400000.0,3050700000.0,1540900000.0,1421800000.0,0.1295022191423716,0.8098431696244325,0.2339423564126255,3.4617210070160955,3.147647544366488,,,1.083767055844704,0.0063356927189031,0.0396203054065208,17,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,3.0,5.0,4.0,2.0,2.0,,,5.0,5.0,3.6666666666666665,4.0,2.0,,5.0,,,True,True,False,True,True,True,False,True,Insufficient data,Fail
319,BG,Bunge Global,Consumer Staples,Agricultural Products & Services,1996862,Bunge Global SA,True,,2025.0,2026-02-19,17831000000.0,4845000000.0,,451000000.0,,,516000000.0,3308000000.0,1122000000.0,2186000000.0,2186000000.0,1544000000.0,2602000000.0,-1058000000.0,15958000000.0,7435000000.0,0.1225954797824014,,1.41580310880829,,,,6.410852713178294,2.1463349024882312,0.0629241209130166,,14,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,3.0,,5.0,,,,4.0,3.0,,3.5,5.0,,4.0,3.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
320,BXP,"BXP, Inc.",Real Estate,Office REITs,1037540,"BXP, Inc.",True,,2025.0,2026-02-27,3273569000.0,1998776000.0,849365000.0,830813000.0,849365000.0,1680178000.0,579572000.0,1301520000.0,,,,3300000000.0,690333000.0,2609667000.0,,,,,,1.964077615585968,1.553208648131329,1.4655038545685437,2.245657140096485,,,,10,Revenues,LongTermDebt,,,,,4.0,4.0,1.0,2.0,,,,,4.0,1.5,,,,True,False,False,True,False,False,False,True,Insufficient data,Fail
321,CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,1043277,"C. H. ROBINSON WORLDWIDE, INC.",True,,2025.0,2026-02-13,17596443000.0,,514607000.0,98985000.0,514607000.0,613592000.0,,731946000.0,29989000.0,701957000.0,701957000.0,1377649000.0,145762000.0,1231887000.0,2969603000.0,2324898000.0,0.0398919827149157,1.144012633802266,0.5095325442111888,2.2452199507164368,2.007664702277735,,,1.2773046387411404,0.0017042648903531,0.0488744964080366,16,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,1.0,5.0,5.0,3.0,3.0,,,5.0,5.0,3.0,5.0,3.0,,5.0,,,True,True,False,True,True,True,False,True,Insufficient data,Fail
322,CDNS,Cadence Design Systems,Information Technology,Application Software,813672,CADENCE DESIGN SYSTEMS INC,True,,2025.0,2026-02-19,4089986000.0,,1251225000.0,145292000.0,1251225000.0,1396517000.0,36185000.0,1349176000.0,102337000.0,1246839000.0,1246839000.0,,2644030000.0,,4016079000.0,1370105000.0,0.3048516547489404,0.8928204955614576,,,,34.578554649716736,37.28550504352632,2.9312198700099628,0.0250213570413199,0.0732801677315779,15,RevenueFromContractWithCustomerExcludingAssessedTax,,4.0,5.0,5.0,,,,5.0,5.0,4.0,4.0,4.666666666666667,,,5.0,4.0,,,True,True,True,False,True,True,False,True,Insufficient data,Fail
323,CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,906345,CAMDEN PROPERTY TRUST,True,,2025.0,2026-02-12,3451000.0,,,574813000.0,,,133395000.0,794950000.0,,,,3900800000.0,259686000.0,3641114000.0,,,,,,,,,5.959368791933731,,,,6,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,,,,,,,,4.0,,,,,,4.0,,,,True,False,False,False,False,False,False,True,Insufficient data,Fail
324,CARR,Carrier Global,Industrials,Building Products,1783180,CARRIER GLOBAL Corp,True,,2025.0,2026-02-05,18951000000.0,,2160000000.0,491000000.0,2160000000.0,2651000000.0,,2607000000.0,439000000.0,2168000000.0,2168000000.0,1336000000.0,9852000000.0,-8516000000.0,9891000000.0,7892000000.0,0.1144002954989182,0.8178046020369671,1.622754491017964,0.5039607695209355,-3.212372689551113,,,1.253294475418145,0.0231650044852514,0.1655978875895888,16,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,3.0,5.0,5.0,5.0,5.0,,,4.0,3.0,4.0,5.0,5.0,,3.5,,,True,True,False,True,True,True,False,True,Insufficient data,Fail
325,CVNA,Carvana,Consumer Discretionary,Automotive Retail,1690820,CARVANA CO.,True,,2025.0,2026-02-18,10771000000.0,1724000000.0,-80000000.0,,-80000000.0,,176000000.0,803000000.0,87000000.0,716000000.0,716000000.0,4918000000.0,530000000.0,4388000000.0,4869000000.0,1338000000.0,0.0664747934267941,,0.145587637250915,,,-0.4545454545454545,4.5625,3.6390134529147984,0.008077244452697,,15,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,2.0,,3.0,,,0.0,3.0,5.0,,2.5,3.0,,1.5,5.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
326,CASY,Casey's,Consumer Staples,Food Retail,726958,CASEYS GENERAL STORES INC,True,,2025.0,2025-06-23,15094475000.0,521768000.0,,313131000.0,,,51815000.0,881951000.0,476568000.0,405383000.0,405383000.0,2405375000.0,206482000.0,2198893000.0,829854000.0,953466000.0,0.026856382881816,,0.1685321415579691,,,,17.02115217601081,0.8703551044295235,0.0315723468355143,,14,Revenues,LongTermDebt,2.0,1.0,,4.0,,,,5.0,4.0,,1.5,4.0,,5.0,4.0,,,True,True,False,False,False,False,False,True,Insufficient data,Fail
327,CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,18230,CATERPILLAR INC,True,,2025.0,2026-02-13,67060000000.0,3721000000.0,12966000000.0,2144000000.0,12966000000.0,15110000000.0,,12885000000.0,1597000000.0,11288000000.0,11288000000.0,31744000000.0,6889000000.0,24855000000.0,45682000000.0,32272000000.0,0.1683268714583954,0.7470549305095963,0.3555947580645161,2.100860357379219,1.6449371277299802,,,1.4155304908279622,0.0238144944825529,0.1056915949702183,17,Revenues,short_term_debt + long_term_debt,5.0,4.0,4.0,5.0,3.0,4.0,,,4.0,3.0,4.333333333333333,5.0,3.5,,3.5,,,True,True,False,True,True,True,False,True,Insufficient data,Fail
328,COR,Cencora,Health Care,Health Care Distributors,1140859,"Cencora, Inc.",True,,2025.0,2025-11-25,262173411000.0,8959493000.0,2340731000.0,963904000.0,2340731000.0,3304635000.0,,3911334000.0,458359000.0,3452975000.0,3452975000.0,576331000.0,3388189000.0,-2811858000.0,47717813000.0,54277053000.0,0.0131705766302899,1.0448884672588652,5.991305343630657,0.1744008037196241,-0.8508830778588256,,,0.8791526135363318,0.0017483046745728,0.1387018536086436,17,Revenues,DebtCurrent,4.0,1.0,5.0,5.0,5.0,5.0,,,5.0,3.0,3.3333333333333335,5.0,5.0,,4.0,,,True,True,False,True,False,True,False,True,Insufficient data,Fail
329,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,93410,CHEVRON CORP,True,,2025.0,2026-02-24,196913000000.0,,,17326000000.0,,,,35609000000.0,15829000000.0,19780000000.0,19780000000.0,12656000000.0,19121000000.0,-6465000000.0,40911000000.0,38558000000.0,0.1004504527380112,,1.5628950695322377,,,,,1.0610249494268376,0.0803857541147613,,12,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,5.0,3.0,,5.0,,,,,3.0,,4.0,5.0,,,3.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
330,CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,1058090,CHIPOTLE MEXICAN GRILL INC,True,,2025.0,2026-02-04,9871649000.0,,1557813000.0,319394000.0,1557813000.0,1877207000.0,,1783477000.0,560731000.0,1222746000.0,1222746000.0,0.0,748537000.0,-748537000.0,1780587000.0,1168768000.0,0.1238644121159494,0.6513645005585426,inf,0.0,-0.3987503775555919,,,1.523473435275435,0.0568021614220683,0.2987049377079885,16,Revenues,LongTermDebt,4.0,3.0,4.0,5.0,5.0,5.0,,,3.0,2.0,3.6666666666666665,5.0,5.0,,2.5,,,True,True,False,True,True,True,False,True,Insufficient data,Fail
331,CI,Cigna,Health Care,Health Care Services,1739940,Cigna Group,True,,2025.0,2026-02-26,195265000000.0,,8536000000.0,3035000000.0,8536000000.0,11571000000.0,,11813000000.0,471000000.0,11342000000.0,11342000000.0,3035000000.0,7550000000.0,-4515000000.0,48870000000.0,57979000000.0,0.0580851663124471,0.9802091435485264,3.7370675453047775,0.2622936651974764,-0.3901996370235934,,,0.8428913917107919,0.002412106624331,0.0407052113041223,16,Revenues,DebtCurrent,5.0,2.0,5.0,5.0,5.0,5.0,,,5.0,5.0,4.0,5.0,5.0,,5.0,,,True,True,False,True,False,True,False,True,Insufficient data,Fail
332,CLX,Clorox,Consumer Staples,Household Products,21076,CLOROX CO /DE/,True,,2025.0,2025-08-08,7389000000.0,2908000000.0,,236000000.0,,,90000000.0,1158000000.0,228000000.0,930000000.0,930000000.0,2481000000.0,202000000.0,2279000000.0,1622000000.0,1574000000.0,0.1258627689809175,,0.3748488512696493,,,,12.866666666666667,1.0304955527318933,0.0308566788469346,,14,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,3.0,,5.0,,,,5.0,4.0,,3.0,5.0,,5.0,4.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
333,CL,Colgate-Palmolive,Consumer Staples,Household Products,21665,COLGATE PALMOLIVE CO,True,,2025.0,2026-02-23,19457000000.0,11326000000.0,3984000000.0,567000000.0,3984000000.0,4551000000.0,,3745000000.0,705000000.0,3040000000.0,3040000000.0,7839000000.0,1096000000.0,6743000000.0,5317000000.0,5759000000.0,0.1562419694711415,0.6679850582289607,0.3878045669090445,1.7224785761371126,1.4816523840914084,,,0.9232505643340858,0.0362337462095903,0.1549110085695451,17,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,4.0,4.0,5.0,4.0,4.0,,,4.0,3.0,4.0,5.0,4.0,,3.5,,,True,True,False,True,False,True,False,True,Insufficient data,Fail
334,COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,1163165,CONOCOPHILLIPS,True,,2025.0,2026-02-17,48522000000.0,,,8270000000.0,,,780000000.0,19965000000.0,4715000000.0,15250000000.0,15250000000.0,1035000000.0,5607000000.0,-4572000000.0,15647000000.0,12124000000.0,0.314290424961873,,14.734299516908212,,,,25.596153846153847,1.2905806664467172,0.0971724166357528,,13,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,5.0,5.0,,5.0,,,,5.0,3.0,,5.0,5.0,,5.0,3.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
335,GLW,Corning Inc.,Information Technology,Electronic Components,24741,CORNING INC /NY,True,,2025.0,2026-02-12,12588000000.0,3931000000.0,890000000.0,1247000000.0,890000000.0,2137000000.0,300000000.0,2005000000.0,,,,326000000.0,1779000000.0,-1453000000.0,7992000000.0,4919000000.0,,,,0.1525503041647169,-0.6799251286850725,2.966666666666667,6.683333333333334,1.6247204716405774,,,13,Revenues,DebtCurrent,,,,,5.0,5.0,2.0,4.0,,,,,5.0,3.0,,,,True,False,True,True,True,False,False,True,Insufficient data,Fail
336,CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,1755672,"Corteva, Inc.",True,,2025.0,2026-02-12,17226000000.0,,,1211000000.0,,,233000000.0,1769000000.0,595000000.0,1174000000.0,1174000000.0,750000000.0,3106000000.0,-2356000000.0,15097000000.0,10386000000.0,0.0681527922907233,,1.5653333333333332,,,,7.592274678111588,1.4535913730021182,0.0345408104028793,,13,Revenues,DebtCurrent,4.0,2.0,,5.0,,,,4.0,4.0,,3.0,5.0,,4.0,4.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
337,CTRA,Coterra,Energy,Oil & Gas Exploration & Production,858470,Coterra Energy Inc.,True,,2025.0,2026-02-27,5684000000.0,,2154000000.0,1641000000.0,2154000000.0,3795000000.0,62000000.0,3658000000.0,,,,3535000000.0,2038000000.0,1497000000.0,3321000000.0,1136000000.0,,,,0.9314888010540184,0.3944664031620553,34.74193548387097,59.0,2.9234154929577465,,,12,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,,,,,5.0,5.0,5.0,5.0,,,,,5.0,5.0,,,,True,False,True,True,True,False,False,True,Insufficient data,Fail
338,CRWD,CrowdStrike,Information Technology,Systems Software,1535527,"CrowdStrike Holdings, Inc.",True,,,,,2296626000.0,-19141000.0,,-19141000.0,,25231000.0,1166207000.0,176529000.0,989678000.0,989678000.0,743983000.0,3375069000.0,-2631086000.0,6113345000.0,3461050000.0,,,1.3302427609233007,,,-0.7586302564305815,46.22119614759621,1.766326692766646,,,13,,short_term_debt + long_term_debt,3.0,,,5.0,,,0.0,5.0,,,3.0,5.0,,2.5,,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
339,DDOG,Datadog,Information Technology,Application Software,1561550,"Datadog, Inc.",True,,2025.0,2026-02-18,2128359000.0,1718451000.0,-33464000.0,35600000.0,-33464000.0,2136000.0,21052000.0,659954000.0,27586000.0,632368000.0,632368000.0,,1246983000.0,,4911115000.0,1862713000.0,0.2971152892909514,296.05243445692884,,,,-1.589587687630629,31.34875546266388,2.636538747515049,0.0129611592781105,12.914794007490636,16,RevenueFromContractWithCustomerExcludingAssessedTax,,3.0,5.0,5.0,,,,0.0,5.0,5.0,0.0,4.333333333333333,,,2.5,2.5,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
340,DECK,Deckers Brands,Consumer Discretionary,Footwear,910521,DECKERS OUTDOOR CORP,True,,2025.0,2025-05-23,3627286000.0,1825370000.0,652751000.0,45117000.0,652751000.0,697868000.0,,537422000.0,81025000.0,456397000.0,456397000.0,638000.0,1502051000.0,-1501413000.0,2443483000.0,719993000.0,0.1258232739298748,0.6539875735812504,715.3557993730408,0.000914213003032,-2.151428350347057,,,3.3937593837717865,0.0223376375615267,0.1161036184493342,17,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt,2.0,3.0,4.0,5.0,5.0,5.0,,,4.0,3.0,3.0,5.0,5.0,,3.5,,,True,True,False,True,True,True,False,True,Insufficient data,Fail
341,FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,1539838,"Diamondback Energy, Inc.",True,,2025.0,2026-02-25,8412000000.0,,4570000000.0,1746000000.0,4570000000.0,6316000000.0,159000000.0,5920000000.0,,,,900000000.0,161000000.0,739000000.0,2110000000.0,4811000000.0,,,,0.142495250158328,0.1170044331855604,28.742138364779876,37.23270440251572,0.438578258158387,,,12,Revenues,DebtCurrent,,,,,5.0,5.0,5.0,5.0,,,,,5.0,5.0,,,,True,False,True,True,False,False,False,True,Insufficient data,Fail
342,DLR,Digital Realty,Real Estate,Data Center REITs,1297996,"DIGITAL REALTY TRUST, INC.",True,,2025.0,2026-02-13,5477061000.0,,524461000.0,1694859000.0,524461000.0,2219320000.0,437741000.0,1634780000.0,,,,2806954000.0,1625495000.0,1181459000.0,,,,,,1.2647811041219834,0.5323518014526972,1.1981080136427704,3.7345827784009273,,,,9,Revenues,LongTermDebt,,,,,4.0,5.0,1.0,3.0,,,,,4.5,2.0,,,,True,False,False,True,False,False,False,True,Insufficient data,Fail
343,DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,935703,"DOLLAR TREE, INC.",True,,2025.0,2026-03-16,16770300000.0,6008900000.0,1774500000.0,400500000.0,1774500000.0,2175000000.0,,2400800000.0,1193800000.0,1207000000.0,1207000000.0,0.0,1256500000.0,-1256500000.0,9107200000.0,8585900000.0,0.0719724751495202,0.5549425287356322,inf,0.0,-0.5777011494252874,,,1.0607158247824922,0.0711853693732372,0.5488735632183908,17,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,2.0,3.0,5.0,5.0,5.0,,,3.0,0.0,3.0,5.0,5.0,,1.5,,,True,True,False,True,True,False,False,True,Insufficient data,Fail
344,DASH,DoorDash,Consumer Discretionary,Specialized Consumer Services,1792789,"DoorDash, Inc.",True,,2025.0,2026-02-18,8635000000.0,,-579000000.0,509000000.0,-579000000.0,-70000000.0,32000000.0,1673000000.0,123000000.0,1550000000.0,1550000000.0,,2656000000.0,,7386000000.0,4438000000.0,0.1795020266357846,-22.142857142857142,,,,-18.09375,52.28125,1.6642631816133393,0.0142443543717429,-1.7571428571428571,15,RevenueFromContractWithCustomerExcludingAssessedTax,,4.0,4.0,0.0,,,,0.0,5.0,5.0,5.0,2.6666666666666665,,,2.5,5.0,,,True,True,False,False,True,True,False,True,Insufficient data,Fail
345,DOW,Dow Inc.,Materials,Commodity Chemicals,1751788,DOW INC.,True,,2025.0,2026-02-03,44622000000.0,1827000000.0,,2611000000.0,,,,5196000000.0,2356000000.0,2840000000.0,2840000000.0,14511000000.0,2987000000.0,11524000000.0,16590000000.0,10288000000.0,0.0636457352875263,,0.1957135965819033,,,,,1.6125583203732503,0.0527990677244408,,13,Revenues,LongTermDebt,4.0,2.0,,4.0,,,,,3.0,,3.0,4.0,,,3.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
346,DHI,D. R. Horton,Consumer Discretionary,Homebuilding,882184,HORTON D R INC /DE/,True,,2025.0,2025-11-19,35460400000.0,188300000.0,,91600000.0,,,0.0,4304100000.0,148600000.0,4155500000.0,4155500000.0,,4516400000.0,,,,0.1171870593676326,,,,,,,,0.0041905900666659,,9,Revenues,,4.0,3.0,,,,,,,5.0,,3.5,,,,5.0,,,True,True,False,False,False,False,False,True,Insufficient data,Fail
347,DTE,DTE Energy,Utilities,Multi-Utilities,936340,DTE ENERGY CO,True,,2017.0,2018-02-16,10337000000.0,,2243000000.0,1606000000.0,2243000000.0,3849000000.0,791000000.0,3220000000.0,,,,25306000000.0,24000000.0,25282000000.0,3607000000.0,5106000000.0,,,,6.574694725902832,6.568459340088334,2.835651074589128,4.070796460176991,0.7064238151194673,,,12,Revenues,LongTermDebt,,,,,0.0,0.0,2.0,3.0,,,,,0.0,2.5,,,,True,False,True,False,False,False,False,True,Insufficient data,Fail
348,DD,DuPont,Materials,Specialty Chemicals,1666700,"DuPont de Nemours, Inc.",True,,2025.0,2026-02-17,6614000000.0,3036000000.0,,580000000.0,,,396000000.0,845000000.0,302000000.0,543000000.0,543000000.0,1848000000.0,1792000000.0,56000000.0,20775000000.0,5496000000.0,0.0820985787723011,,0.2938311688311688,,,,2.133838383838384,3.7800218340611353,0.0456607196855155,,14,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,3.0,2.0,,5.0,,,,2.0,4.0,,2.5,5.0,,2.0,4.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
349,EA,Electronic Arts,Communication Services,Interactive Home Entertainment,712515,ELECTRONIC ARTS INC.,True,,2025.0,2025-05-13,7426000000.0,5634000000.0,1332000000.0,193000000.0,1332000000.0,1525000000.0,58000000.0,1550000000.0,,,,,2732000000.0,,4247000000.0,3090000000.0,,,,,,22.96551724137931,26.724137931034484,1.3744336569579287,,,11,Revenues,,,,,,,,5.0,5.0,,,,,,5.0,,,,True,False,True,False,True,False,False,True,Insufficient data,Fail
350,EMR,Emerson Electric,Industrials,Electrical Components & Equipment,32604,EMERSON ELECTRIC CO,True,,2025.0,2025-11-10,15165000000.0,1916000000.0,,1051000000.0,,,147000000.0,637000000.0,363000000.0,274000000.0,274000000.0,532000000.0,1804000000.0,-1272000000.0,10192000000.0,5742000000.0,0.018067919551599,,0.5150375939849624,,,,4.333333333333333,1.7749912922326716,0.0239366963402571,,14,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,2.0,1.0,,5.0,,,,3.0,4.0,,1.5,5.0,,3.0,4.0,,,True,True,False,False,True,False,False,True,Insufficient data,Fail
351,EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,821189,EOG RESOURCES INC,True,,2025.0,2026-02-24,24186000000.0,,9603000000.0,3492000000.0,9603000000.0,13095000000.0,148000000.0,11340000000.0,,,,4752000000.0,7092000000.0,-2340000000.0,11230000000.0,5354000000.0,,,,0.3628865979381443,-0.1786941580756013,64.88513513513513,76.62162162162163,2.0974971983563693,,,12,Revenues,short_term_debt + long_term_debt,,,,,5.0,5.0,5.0,5.0,,,,,5.0,5.0,,,,True,False,True,True,True,False,False,True,Insufficient data,Fail
